"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2023,6,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",242
2023,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",149
2023,6,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",108
2023,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",115
2023,6,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",8
2023,6,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",654
2023,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",621
2023,6,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",614
2023,6,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",386
2023,6,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",54
2023,6,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",434
2023,6,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",212
2023,6,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",460
2023,6,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",352
2023,6,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",690
2023,6,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",317
2023,6,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",88
2023,6,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",459
2023,6,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",53
2023,6,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",425
2023,6,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",58
2023,6,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",332
2023,6,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1345
2023,6,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",577
2023,6,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",281
2023,6,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",436
2023,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",808
2023,6,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",574
2023,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",285
2023,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",179
2023,6,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",620
2023,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",320
2023,6,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",734
2023,6,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",471
2023,6,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",647
2023,6,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",732
2023,6,99,"No consta",99,"No consta","Dones","Atur Registrat",19
2023,6,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",445
2023,6,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",145
2023,6,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",136
2023,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",191
2023,6,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",202
2023,6,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",336
2023,6,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",224
2023,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",216
2023,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",356
2023,6,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",253
2023,6,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",307
2023,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",16
2023,6,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",322
2023,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",79
2023,6,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",126
2023,6,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",148
2023,6,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",177
2023,6,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",314
2023,6,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",306
2023,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",175
2023,6,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",33
2023,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",12
2023,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",68
2023,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",47
2023,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",89
2023,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",159
2023,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",182
2023,6,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",131
2023,6,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",56
2023,6,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",95
2023,6,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",345
2023,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",230
2023,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",175
2023,6,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",67
2023,6,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",277
2023,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",81
2023,6,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",276
2023,6,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",96
2023,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",60
2023,6,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",44
2023,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",46
2023,6,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",3
2023,6,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",257
2023,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",252
2023,6,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",247
2023,6,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",156
2023,6,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",22
2023,6,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",180
2023,6,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",88
2023,6,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",191
2023,6,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",146
2023,6,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",277
2023,6,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",104
2023,6,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",28
2023,6,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",147
2023,6,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",17
2023,6,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",136
2023,6,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",23
2023,6,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",132
2023,6,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",535
2023,6,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",253
2023,6,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",123
2023,6,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",187
2023,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",311
2023,6,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",203
2023,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",91
2023,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",57
2023,6,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",197
2023,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",99
2023,6,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",230
2023,6,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",161
2023,6,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",238
2023,6,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",271
2023,6,99,"No consta",99,"No consta","Dones","Demanda No Aturats",7
2023,6,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",1439
2023,6,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",452
2023,6,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",382
2023,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",526
2023,6,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",489
2023,6,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",746
2023,6,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",548
2023,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",545
2023,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",779
2023,6,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",588
2023,6,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",796
2023,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",45
2023,6,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",641
2023,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",202
2023,6,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",259
2023,6,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",304
2023,6,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",318
2023,6,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",612
2023,6,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",617
2023,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",314
2023,6,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",75
2023,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",41
2023,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",180
2023,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",157
2023,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",231
2023,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",395
2023,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",353
2023,6,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",231
2023,6,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",95
2023,6,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",195
2023,6,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",694
2023,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",474
2023,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",363
2023,6,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",140
2023,6,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",583
2023,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",179
2023,6,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",612
2023,6,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",206
2023,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",128
2023,6,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",93
2023,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",99
2023,6,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",7
2023,6,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",507
2023,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",471
2023,6,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",469
2023,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",291
2023,6,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",40
2023,6,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",325
2023,6,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",158
2023,6,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",344
2023,6,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",263
2023,6,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",526
2023,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",236
2023,6,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",65
2023,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",341
2023,6,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",40
2023,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",316
2023,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",39
2023,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",222
2023,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",900
2023,6,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",434
2023,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",211
2023,6,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",328
2023,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",636
2023,6,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",447
2023,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",224
2023,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",149
2023,6,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",511
2023,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",271
2023,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",618
2023,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",361
2023,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",472
2023,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",532
2023,6,99,"No consta",99,"No consta","Homes","Atur Registrat",18
2023,6,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",537
2023,6,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",189
2023,6,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",130
2023,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",178
2023,6,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",140
2023,6,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",232
2023,6,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",159
2023,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",180
2023,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",270
2023,6,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",202
2023,6,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",299
2023,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",19
2023,6,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",267
2023,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",76
2023,6,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",92
2023,6,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",108
2023,6,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",120
2023,6,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",222
2023,6,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",223
2023,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",118
2023,6,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",22
2023,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",12
2023,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",53
2023,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",47
2023,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",61
2023,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",114
2023,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",113
2023,6,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",80
2023,6,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",33
2023,6,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",70
2023,6,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",242
2023,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",165
2023,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",125
2023,6,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",51
2023,6,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",179
2023,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",55
2023,6,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",188
2023,6,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",67
2023,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",43
2023,6,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",31
2023,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",33
2023,6,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",2
2023,6,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",179
2023,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",177
2023,6,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",169
2023,6,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",112
2023,6,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",15
2023,6,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",110
2023,6,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",53
2023,6,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",116
2023,6,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",89
2023,6,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",190
2023,6,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",80
2023,6,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",22
2023,6,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",116
2023,6,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",13
2023,6,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",108
2023,6,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",17
2023,6,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",96
2023,6,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",389
2023,6,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",164
2023,6,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",80
2023,6,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",121
2023,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",237
2023,6,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",153
2023,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",69
2023,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",45
2023,6,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",154
2023,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",92
2023,6,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",212
2023,6,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",119
2023,6,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",158
2023,6,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",179
2023,6,99,"No consta",99,"No consta","Homes","Demanda No Aturats",12
2023,7,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",1321
2023,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",388
2023,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",426
2023,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",583
2023,7,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",585
2023,7,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",938
2023,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",629
2023,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",611
2023,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",996
2023,7,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",685
2023,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",903
2023,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",43
2023,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",876
2023,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",232
2023,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",347
2023,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",408
2023,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",418
2023,7,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",817
2023,7,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",829
2023,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",413
2023,7,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",108
2023,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",46
2023,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",236
2023,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",179
2023,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",285
2023,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",583
2023,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",434
2023,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",271
2023,7,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",111
2023,7,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",250
2023,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",943
2023,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",609
2023,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",472
2023,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",181
2023,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",759
2023,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",222
2023,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",757
2023,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",244
2023,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",150
2023,7,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",109
2023,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",116
2023,7,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",8
2023,7,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",675
2023,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",647
2023,7,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",632
2023,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",405
2023,7,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",56
2023,7,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",442
2023,7,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",215
2023,7,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",467
2023,7,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",358
2023,7,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",710
2023,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",319
2023,7,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",89
2023,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",462
2023,7,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",54
2023,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",428
